Entry	Action	User Name	Updated Date
经纪人	Updated	hoannk	2013-07-19 13:22:28.685+07:00
所淘汰	Updated	hoannk	2013-07-19 13:31:03.587+07:00
媒体	Updated	hoannk	2013-07-19 13:33:42.198+07:00
左掌	Updated	hoannk	2013-07-19 13:36:35.407+07:00
跳大神	Added	hoannk	2013-07-19 13:49:42.921+07:00
中国的	Updated	hoannk	2013-07-19 14:24:24.314+07:00
这股气势	Updated	hoannk	2013-07-19 14:37:21.249+07:00
个人技术	Added	hoannk	2013-07-19 14:42:17.476+07:00
机会	Updated	hoannk	2013-07-19 14:43:22.859+07:00
骑虎难下	Updated	hoannk	2013-07-19 14:49:21.023+07:00
收缩	Updated	hoannk	2013-07-19 15:01:08.590+07:00
进取心	Added	hoannk	2013-07-19 15:17:11.501+07:00
急着	Updated	hoannk	2013-07-19 15:19:02.983+07:00
媒体上的	Added	hoannk	2013-07-19 15:21:17.248+07:00
一帆风顺	Updated	hoannk	2013-07-20 10:22:07.390+07:00
本地的	Updated	hoannk	2013-07-20 10:28:21.696+07:00
吃吃	Updated	hoannk	2014-02-10 08:41:22.604+07:00
强劲	Updated	hoannk	2013-07-20 10:55:33.445+07:00
有说服力	Added	hoannk	2013-07-20 10:56:10.347+07:00
关口	Updated	hoannk	2013-07-20 11:19:24.081+07:00
斗牛犬	Added	hoannk	2013-07-20 11:27:11.355+07:00
超强	Updated	hoannk	2013-07-20 11:28:10.854+07:00
丛	Updated	hoannk	2013-07-20 11:29:59.974+07:00
相抗衡了	Updated	hoannk	2013-07-20 13:08:30.479+07:00
主裁判	Added	hoannk	2013-07-20 13:09:22.787+07:00
箭头	Updated	hoannk	2013-07-20 13:12:35.702+07:00
大会	Updated	hoannk	2013-07-20 13:33:31.712+07:00
性取向	Added	hoannk	2013-07-20 13:34:54.060+07:00
未成年	Updated	hoannk	2013-07-20 13:38:45.112+07:00
不是	Updated	hoannk	2013-07-20 13:43:18.161+07:00
是	Deleted	hoannk	2013-07-20 13:43:56.668+07:00
橡树	Added	hoannk	2013-07-20 13:48:23.258+07:00
爱憎	Added	hoannk	2013-07-20 13:50:48.721+07:00
好不起来	Updated	hoannk	2013-07-29 10:00:42.810+07:00
国土	Updated	hoannk	2013-09-12 16:52:39.164+07:00
逃不掉的	Updated	hoannk	2013-07-29 10:28:09.166+07:00
犯人	Updated	hoannk	2013-07-29 10:40:28.591+07:00
风和日丽	Updated	hoannk	2013-07-29 10:42:23.154+07:00
怪物	Updated	hoannk	2013-07-29 11:15:13.006+07:00
言论	Updated	hoannk	2013-07-29 11:30:32.757+07:00
冷静	Updated	hoannk	2013-07-29 11:30:51.003+07:00
单挑	Updated	hoannk	2013-07-29 11:32:45.065+07:00
八强	Added	hoannk	2013-07-29 11:55:07.905+07:00
浪漫	Updated	hoannk	2013-07-29 12:04:12.275+07:00
转了性	Added	hoannk	2013-07-29 12:05:32.316+07:00
隐私	Updated	hoannk	2013-07-29 12:20:00.495+07:00
分球	Added	hoannk	2013-07-29 12:26:38.951+07:00
角球	Added	hoannk	2013-07-29 12:27:03.595+07:00
欢	Updated	hoannk	2013-08-09 08:41:24.083+07:00
欢乐	Updated	hoannk	2013-08-09 08:42:02.062+07:00
照	Updated	hoannk	2013-08-09 08:42:50.578+07:00
欢快	Updated	hoannk	2013-08-09 08:43:26.061+07:00
快起来	Deleted	hoannk	2013-08-09 08:43:41.582+07:00
蒙	Updated	hoannk	2013-08-09 08:44:31.472+07:00
混的	Updated	hoannk	2013-08-18 08:11:24.547+07:00
侄儿	Updated	hoannk	2013-08-18 08:15:23.831+07:00
戳哄	Added	hoannk	2013-08-18 08:15:48.454+07:00
毛发森然	Added	hoannk	2013-08-18 08:18:27.373+07:00
妙手	Updated	hoannk	2013-08-18 08:20:28.188+07:00
千刀万剐	Updated	hoannk	2013-08-18 08:21:01.141+07:00
心里	Updated	hoannk	2013-08-18 08:21:37.732+07:00
无赖	Updated	hoannk	2013-08-18 08:23:43.468+07:00
自家	Updated	hoannk	2013-08-18 08:24:42.654+07:00
眼力	Updated	hoannk	2013-08-18 08:25:35.994+07:00
阿爹	Added	hoannk	2013-08-18 08:26:36.374+07:00
宠	Updated	hoannk	2013-08-18 08:33:50.620+07:00
狰狞笑容	Updated	hoannk	2013-08-18 08:41:04.640+07:00
一冷	Updated	hoannk	2013-08-18 08:43:01.356+07:00
身经百战	Added	hoannk	2013-08-18 08:44:39.814+07:00
生疏	Updated	hoannk	2013-08-18 08:45:11.155+07:00
搀扶	Updated	hoannk	2013-08-18 09:09:22.540+07:00
搀扶下	Updated	hoannk	2013-08-18 09:10:59.107+07:00
也是一愣	Updated	hoannk	2013-08-18 09:11:59.257+07:00
挑唆	Added	hoannk	2013-08-18 09:12:56.565+07:00
好生	Deleted	hoannk	2014-01-18 13:59:45.601+07:00
宠幸	Updated	hoannk	2013-08-18 09:17:01.494+07:00
受宠	Updated	hoannk	2013-08-18 09:17:49.511+07:00
才子	Updated	hoannk	2013-08-18 09:25:23.878+07:00
宽宏	Added	hoannk	2013-08-18 09:27:55.038+07:00
闲汉	Added	hoannk	2013-08-18 09:31:04.323+07:00
紧	Updated	hoannk	2013-08-18 09:42:43.034+07:00
狰狞的	Updated	hoannk	2013-08-18 09:45:34.780+07:00
牙刷	Updated	hoannk	2013-08-18 09:55:28.749+07:00
张	Updated	hoannk	2013-08-18 09:56:56.722+07:00
这张	Updated	hoannk	2013-08-18 09:57:10.259+07:00
阅兵	Updated	hoannk	2013-08-18 10:08:58.710+07:00
则个	Added	hoannk	2013-08-18 10:16:23.873+07:00
身影	Updated	hoannk	2013-08-26 20:35:40.539+07:00
一个身	Deleted	hoannk	2013-08-26 20:36:01.125+07:00
两重	Deleted	hoannk	2013-08-26 20:37:41.806+07:00
前殿	Updated	hoannk	2013-08-26 20:42:29.694+07:00
太监	Updated	hoannk	2013-08-26 20:43:19.520+07:00
骑射	Updated	hoannk	2013-08-26 20:47:07.235+07:00
二哥	Updated	hoannk	2014-03-10 09:54:47.818+07:00
绳	Added	hoannk	2013-08-26 20:53:47.365+07:00
死囚牢	Added	hoannk	2013-08-26 20:56:04.591+07:00
儿	Updated	hoannk	2013-08-26 20:58:24.045+07:00
宠爱	Updated	hoannk	2013-08-27 08:58:11.652+07:00
箭矢	Updated	hoannk	2013-08-27 08:58:51.422+07:00
造反	Updated	hoannk	2013-08-27 09:11:07.674+07:00
上吊死	Added	hoannk	2013-08-27 09:11:52.070+07:00
子女	Updated	hoannk	2013-08-27 09:12:17.245+07:00
亡国	Updated	hoannk	2013-08-27 09:12:58.315+07:00
不以为意	Updated	hoannk	2013-08-27 09:18:04.385+07:00
打熬	Added	hoannk	2013-08-27 09:19:17.166+07:00
射术	Updated	hoannk	2013-08-27 09:20:31.896+07:00
绞索	Added	hoannk	2013-08-27 09:21:23.458+07:00
冷兵器	Updated	hoannk	2013-08-27 09:23:27.862+07:00
弓箭	Updated	hoannk	2013-08-27 09:24:44.330+07:00
高强	Updated	hoannk	2013-08-27 09:25:36.166+07:00
军人	Updated	hoannk	2013-08-27 09:25:55.291+07:00
箭	Updated	hoannk	2013-08-27 09:27:56.155+07:00
箭杆	Added	hoannk	2013-08-27 09:28:07.253+07:00
一箭	Updated	hoannk	2013-08-27 09:28:29.287+07:00
文人	Updated	hoannk	2013-08-27 09:29:05.709+07:00
相抗衡	Updated	hoannk	2013-08-27 09:36:56.874+07:00
原本就是	Updated	hoannk	2013-08-27 09:42:53.109+07:00
入阁	Added	hoannk	2013-08-27 09:43:49.128+07:00
紧紧的	Updated	hoannk	2013-08-27 09:44:50.333+07:00
焦燥	Updated	hoannk	2013-08-27 09:45:06.468+07:00
所行所言	Added	hoannk	2013-08-27 09:45:45.941+07:00
依附	Added	hoannk	2013-08-27 09:47:17.896+07:00
改朝换代	Added	hoannk	2013-08-27 09:48:43.599+07:00
国事	Updated	hoannk	2013-08-27 09:49:48.277+07:00
骑马	Updated	hoannk	2013-08-27 09:55:10.778+07:00
的好手	Added	hoannk	2013-08-27 09:56:28.428+07:00
胸襟	Updated	hoannk	2013-08-27 09:57:53.214+07:00
推托	Updated	hoannk	2013-08-27 10:02:45.679+07:00
胃	Deleted	hoannk	2013-08-27 10:03:09.556+07:00
勤政	Added	hoannk	2013-08-27 10:10:24.258+07:00
建	Updated	hoannk	2013-08-27 10:11:12.419+07:00
勒掯	Added	hoannk	2013-08-27 10:12:45.806+07:00
刚愎	Added	hoannk	2013-08-27 10:13:28.176+07:00
撑	Updated	hoannk	2013-08-27 10:13:58.842+07:00
流油	Updated	hoannk	2013-08-27 10:17:43.909+07:00
教官的	Deleted	hoannk	2013-08-27 10:18:31.981+07:00
绝望	Updated	hoannk	2013-08-27 10:21:14.539+07:00
上吊	Updated	hoannk	2013-08-27 10:23:00.382+07:00
屠	Updated	hoannk	2013-08-27 10:27:55.769+07:00
他的苦衷	Updated	hoannk	2013-08-27 10:36:51.226+07:00
骑兵	Updated	hoannk	2013-08-27 10:43:02.895+07:00
搜罗	Added	hoannk	2013-08-27 10:43:59.520+07:00
准	Deleted	hoannk	2013-08-27 10:44:21.043+07:00
策化	Added	hoannk	2013-08-27 10:46:00.846+07:00
才干	Added	hoannk	2013-08-27 10:54:03.055+07:00
战略	Updated	hoannk	2013-08-27 10:56:07.604+07:00
勒	Deleted	hoannk	2013-08-27 11:03:55.033+07:00
冲阵	Updated	hoannk	2013-08-27 11:05:55.344+07:00
溺爱	Updated	hoannk	2013-08-27 20:36:39.878+07:00
时势	Updated	hoannk	2013-08-27 20:37:31.817+07:00
帅	Updated	hoannk	2013-08-27 20:38:49.433+07:00
足下	Updated	hoannk	2013-08-27 21:13:16.016+07:00
率	Updated	hoannk	2013-08-27 21:14:43.553+07:00
为天人	Added	hoannk	2013-08-27 21:16:27.814+07:00
内乱	Updated	hoannk	2013-08-27 21:19:34.166+07:00
会意	Updated	hoannk	2013-08-27 21:23:15.447+07:00
正经	Updated	hoannk	2013-08-27 21:24:15.305+07:00
急驰	Updated	hoannk	2013-08-27 21:24:36.956+07:00
老年夜人	Added	hoannk	2013-08-27 21:26:04.617+07:00
老者	Updated	hoannk	2013-08-27 21:26:54.654+07:00
yin	Added	hoannk	2013-08-27 21:27:34.538+07:00
不孝	Updated	hoannk	2013-08-27 21:28:19.445+07:00
胡八道	Added	hoannk	2013-08-27 21:28:49.992+07:00
诏令	Updated	hoannk	2013-08-27 21:32:14.539+07:00
呆不住	Updated	hoannk	2013-08-27 21:34:03.174+07:00
民望	Added	hoannk	2013-08-27 21:35:22.507+07:00
殉国	Updated	hoannk	2013-08-27 21:38:24.346+07:00
标下	Added	hoannk	2013-08-27 21:42:46.011+07:00
靠的住	Updated	hoannk	2013-08-28 14:56:22.539+07:00
皇后	Updated	hoannk	2013-08-28 14:56:51.645+07:00
松了口气	Updated	hoannk	2013-08-28 14:58:30.981+07:00
国政	Added	hoannk	2013-08-28 15:01:37.114+07:00
贵戚	Added	hoannk	2013-08-28 15:02:32.809+07:00
战事	Updated	hoannk	2013-08-28 15:04:01.499+07:00
奇才	Updated	hoannk	2013-08-28 15:05:08.412+07:00
舆论	Updated	hoannk	2013-08-28 15:05:27.635+07:00
jī	Added	hoannk	2013-08-28 15:05:42.566+07:00
xiōng	Added	hoannk	2013-08-28 15:06:08.311+07:00
lù	Added	hoannk	2013-08-28 15:06:24.247+07:00
bō	Added	hoannk	2013-08-28 15:07:23.963+07:00
手舞足蹈	Updated	hoannk	2013-08-28 15:07:47.032+07:00
处断	Added	hoannk	2013-08-28 15:09:01.400+07:00
méng	Added	hoannk	2013-08-28 15:10:17.465+07:00
jun	Added	hoannk	2013-08-28 15:11:02.640+07:00
bīng	Added	hoannk	2013-08-28 15:11:28.955+07:00
棒了	Updated	hoannk	2013-08-30 08:14:17.273+07:00
坚实	Updated	hoannk	2013-08-30 08:15:57.666+07:00
紧了紧	Updated	hoannk	2013-08-30 08:16:14.671+07:00
战力	Updated	hoannk	2013-08-30 08:24:41.544+07:00
抵挡不住	Updated	hoannk	2013-08-30 08:25:51.985+07:00
强横的	Updated	hoannk	2013-08-30 08:39:28.258+07:00
酒店	Updated	hoannk	2013-09-04 13:27:55.383+07:00
恋人	Updated	hoannk	2013-09-04 13:28:09.607+07:00
一脸笑容的	Updated	hoannk	2013-09-04 13:28:55.098+07:00
年都	Deleted	hoannk	2013-09-04 13:29:34.397+07:00
感染	Updated	hoannk	2013-09-04 13:31:22.214+07:00
薪水	Updated	hoannk	2013-09-04 13:33:25.980+07:00
水的问题	Deleted	hoannk	2013-09-04 13:33:46.766+07:00
谢老板	Deleted	hoannk	2013-09-04 13:34:34.580+07:00
大惊小怪	Updated	hoannk	2013-09-04 13:37:31.649+07:00
日薄西山	Added	hoannk	2013-09-04 13:43:26.845+07:00
紧密	Updated	hoannk	2013-09-04 16:17:19.000+07:00
坦克	Updated	hoannk	2013-09-05 17:39:33.989+07:00
家教	Updated	hoannk	2013-09-06 08:46:49.135+07:00
求助了	Updated	hoannk	2013-09-10 16:00:00.224+07:00
举足轻重	Added	hoannk	2013-09-10 16:00:56.355+07:00
才能	Updated	hoannk	2013-09-10 16:02:01.957+07:00
杂乱的	Updated	hoannk	2013-09-10 16:02:52.306+07:00
虚名	Updated	hoannk	2013-09-10 16:06:55.773+07:00
兵围	Added	hoannk	2013-09-10 16:07:57.930+07:00
美谈	Added	hoannk	2013-09-10 16:08:26.814+07:00
卿家	Added	hoannk	2013-09-10 16:09:15.706+07:00
rì	Updated	hoannk	2013-09-10 16:09:32.275+07:00
前线	Updated	hoannk	2013-09-10 16:10:23.517+07:00
zì yóu	Added	hoannk	2013-09-10 16:11:30.351+07:00
抵御	Updated	hoannk	2013-09-10 16:11:57.469+07:00
崩溃	Updated	hoannk	2013-09-10 16:12:38.540+07:00
不堪设想	Updated	hoannk	2013-09-10 16:13:13.976+07:00
梦魇	Updated	hoannk	2013-09-10 16:15:18.045+07:00
明显不过了	Added	hoannk	2013-09-10 16:15:55.862+07:00
医药	Updated	hoannk	2013-09-10 16:44:54.008+07:00
碗口粗的	Updated	hoannk	2013-09-10 16:45:47.817+07:00
不错	Updated	hoannk	2013-09-10 16:47:18.058+07:00
指	Deleted	hoannk	2013-09-10 16:47:48.927+07:00
宠信	Updated	hoannk	2013-09-10 16:53:22.757+07:00
禁足	Added	hoannk	2013-09-10 16:54:08.496+07:00
公主	Updated	hoannk	2013-09-10 16:55:48.824+07:00
便是	Deleted	hoannk	2013-09-10 16:57:54.920+07:00
嗔道	Updated	hoannk	2013-09-10 16:58:23.525+07:00
亲舅舅	Updated	hoannk	2013-09-10 16:59:17.088+07:00
舅舅	Updated	hoannk	2013-09-10 16:59:33.127+07:00
片子	Updated	hoannk	2013-09-10 16:59:58.285+07:00
令	Deleted	hoannk	2013-09-10 17:01:10.937+07:00
唯唯诺诺	Updated	hoannk	2013-09-10 17:02:36.088+07:00
念念不忘	Added	hoannk	2013-09-10 17:29:19.437+07:00
恶霸	Updated	hoannk	2013-09-10 17:32:12.249+07:00
运用	Updated	hoannk	2013-09-10 20:12:06.718+07:00
大水	Updated	hoannk	2013-09-10 20:22:47.077+07:00
木桩	Updated	hoannk	2013-09-10 20:24:19.837+07:00
灰头土脸的	Updated	hoannk	2013-09-10 20:25:32.207+07:00
灰头土脸	Updated	hoannk	2013-09-10 20:37:39.922+07:00
颤巍巍	Updated	hoannk	2013-09-10 20:40:59.890+07:00
失察	Updated	hoannk	2013-09-10 20:41:37.084+07:00
相互扶持	Updated	hoannk	2013-09-10 20:42:02.431+07:00
土包子	Updated	hoannk	2013-09-10 20:43:13.526+07:00
末将	Updated	hoannk	2013-09-10 20:44:37.877+07:00
戴罪立功	Updated	hoannk	2013-09-10 20:45:51.980+07:00
颤颤巍巍	Updated	hoannk	2013-09-10 21:20:13.454+07:00
溺水的	Added	hoannk	2013-09-10 21:29:09.456+07:00
溺水	Updated	hoannk	2013-09-10 21:29:23.762+07:00
卑微的	Updated	hoannk	2013-09-10 21:47:06.473+07:00
强劲的	Updated	hoannk	2013-09-10 21:51:10.497+07:00
断为两截	Updated	hoannk	2013-09-10 21:54:09.748+07:00
伺机而动	Added	hoannk	2013-09-11 16:01:56.396+07:00
骗吃骗喝	Updated	hoannk	2013-09-11 16:04:19.285+07:00
有机可曾	Added	hoannk	2013-09-11 16:09:09.322+07:00
言过其实了	Added	hoannk	2013-09-11 16:10:31.021+07:00
名副其实	Added	hoannk	2013-09-11 16:12:17.502+07:00
马虎	Updated	hoannk	2013-09-11 16:13:12.739+07:00
一马平川	Added	hoannk	2013-09-11 16:14:17.876+07:00
相商	Updated	hoannk	2013-09-11 16:15:06.932+07:00
沉着	Updated	hoannk	2013-09-11 16:16:15.011+07:00
晴天霹雳	Deleted	hoannk	2013-09-11 16:18:51.558+07:00
去岁	Added	hoannk	2013-09-11 16:20:09.667+07:00
吵成一片	Added	hoannk	2013-09-11 16:20:53.411+07:00
是不是不相信我	Deleted	hoannk	2013-09-11 16:27:38.890+07:00
威猛的	Added	hoannk	2013-09-11 16:28:40.279+07:00
前车之鉴	Added	hoannk	2013-09-11 16:31:21.214+07:00
潜移默化地	Added	hoannk	2013-09-11 16:35:25.282+07:00
开国元勋	Added	hoannk	2013-09-11 16:38:21.213+07:00
手笔	Updated	hoannk	2013-09-11 16:51:02.338+07:00
善终	Added	hoannk	2013-09-11 16:55:26.632+07:00
三生有些	Added	hoannk	2013-09-11 17:00:53.623+07:00
厚待	Added	hoannk	2013-09-11 17:06:15.673+07:00
我行我素	Added	hoannk	2013-09-11 17:06:37.886+07:00
不咋地	Added	hoannk	2013-09-11 17:08:19.713+07:00
狗屎运	Updated	hoannk	2013-09-11 17:09:34.072+07:00
辣手	Updated	hoannk	2013-09-11 17:10:54.122+07:00
远见卓识	Added	hoannk	2013-09-11 17:11:17.555+07:00
扶起	Updated	hoannk	2013-09-11 17:35:33.924+07:00
笑意	Added	hoannk	2013-09-11 17:36:50.555+07:00
映入	Updated	hoannk	2013-09-11 17:37:16.716+07:00
跳梁小丑	Added	hoannk	2013-09-11 17:39:16.003+07:00
引以为戒	Added	hoannk	2013-09-11 17:41:18.236+07:00
能屈能伸	Updated	hoannk	2013-09-11 17:41:56.002+07:00
欣然	Updated	hoannk	2013-09-12 10:57:13.355+07:00
之风	Deleted	hoannk	2013-09-12 10:58:09.201+07:00
富贵	Deleted	hoannk	2013-09-12 10:59:38.904+07:00
诸子	Deleted	hoannk	2013-09-12 11:00:08.872+07:00
水酒	Added	hoannk	2013-09-12 11:05:11.662+07:00
唱的哪一出	Added	hoannk	2013-09-12 11:05:51.486+07:00
拙荆	Updated	hoannk	2013-09-12 11:16:12.102+07:00
女子	Updated	hoannk	2013-09-12 11:22:48.325+07:00
大量	Deleted	hoannk	2013-09-12 11:31:57.945+07:00
某	Updated	hoannk	2013-09-12 11:35:03.516+07:00
甚详	Added	hoannk	2013-09-12 13:37:21.028+07:00
将	Deleted	hoannk	2013-09-12 13:38:13.487+07:00
堂姐	Deleted	hoannk	2014-03-10 10:08:08.858+07:00
女主	Deleted	hoannk	2013-09-12 13:40:55.146+07:00
不经意间	Updated	hoannk	2013-09-12 13:41:31.299+07:00
顶棚	Added	hoannk	2013-09-12 13:48:54.347+07:00
明镜似的	Updated	hoannk	2013-09-12 13:50:45.927+07:00
代	Deleted	hoannk	2013-09-12 13:55:33.750+07:00
苦差	Updated	hoannk	2013-09-12 14:55:06.122+07:00
舒缓	Updated	hoannk	2013-09-12 14:55:41.550+07:00
闲	Deleted	hoannk	2013-09-12 14:56:50.244+07:00
漆黑的夜晚	Updated	hoannk	2013-09-12 15:47:01.291+07:00
深山	Updated	hoannk	2013-09-12 15:48:03.539+07:00
难	Updated	hoannk	2013-10-09 10:17:27.242+07:00
侃侃	Updated	hoannk	2013-09-12 15:49:48.499+07:00
满含	Added	hoannk	2013-09-12 15:50:25.743+07:00
当权	Updated	hoannk	2013-09-12 15:52:03.960+07:00
惊艳	Updated	hoannk	2014-01-12 11:01:07.357+07:00
凡事	Deleted	hoannk	2013-09-12 15:57:49.733+07:00
正人君子	Updated	hoannk	2013-09-12 15:58:48.535+07:00
人间	Added	hoannk	2013-09-12 15:59:56.729+07:00
美人	Updated	hoannk	2013-09-12 16:11:56.928+07:00
华贵	Updated	hoannk	2013-09-12 16:21:52.546+07:00
扶	Updated	hoannk	2013-09-12 16:22:50.799+07:00
付之东流	Updated	hoannk	2013-09-12 16:51:46.963+07:00
支撑	Updated	hoannk	2013-09-12 16:52:18.374+07:00
竹简	Updated	hoannk	2013-09-12 16:55:47.581+07:00
要害	Added	hoannk	2013-09-16 16:39:39.235+07:00
不可挡	Updated	hoannk	2013-09-12 16:57:56.443+07:00
斩钉截铁	Updated	hoannk	2013-09-12 16:59:03.221+07:00
斩钉截铁道	Updated	hoannk	2013-09-12 16:59:25.107+07:00
yín	Added	hoannk	2013-09-13 12:06:49.528+07:00
jiāo	Added	hoannk	2013-09-13 12:07:21.608+07:00
之厚望	Added	hoannk	2013-09-13 12:07:38.971+07:00
破釜沉舟	Updated	hoannk	2013-09-13 12:09:13.131+07:00
yòu	Added	hoannk	2013-09-13 12:15:32.539+07:00
吐 lù	Added	hoannk	2013-09-13 12:15:58.235+07:00
míhún	Added	hoannk	2013-09-13 12:16:35.834+07:00
míhuò	Added	hoannk	2013-09-13 12:17:44.922+07:00
平息	Deleted	hoannk	2013-09-13 12:18:40.014+07:00
替罪羔羊	Added	hoannk	2013-09-13 13:39:24.191+07:00
jiān	Added	hoannk	2013-09-13 13:39:40.270+07:00
封王	Added	hoannk	2013-09-13 13:40:29.173+07:00
回来再说	Updated	hoannk	2013-09-13 13:41:19.292+07:00
mō	Added	hoannk	2013-09-13 13:41:59.205+07:00
双管齐下	Added	hoannk	2013-09-13 13:42:27.670+07:00
huò	Added	hoannk	2013-09-13 13:44:02.112+07:00
sī	Added	hoannk	2013-09-13 13:45:34.467+07:00
行为	Updated	hoannk	2013-09-13 13:49:34.245+07:00
hún	Added	hoannk	2013-09-13 13:52:06.921+07:00
发愁	Updated	hoannk	2013-09-13 13:52:53.120+07:00
门客	Updated	hoannk	2013-09-13 13:55:40.727+07:00
仆役	Updated	hoannk	2013-09-13 13:57:40.213+07:00
倒在	Updated	hoannk	2013-09-13 13:58:37.632+07:00
yù	Added	hoannk	2013-09-13 14:00:52.474+07:00
惊天	Updated	hoannk	2013-09-13 14:02:35.997+07:00
温厚	Added	hoannk	2013-09-13 14:04:30.204+07:00
软禁	Updated	hoannk	2013-09-13 14:08:52.999+07:00
长相	Updated	hoannk	2013-09-13 14:10:25.751+07:00
仁爱	Updated	hoannk	2013-09-13 14:10:48.446+07:00
外	Deleted	hoannk	2013-09-13 14:11:18.715+07:00
shì	Added	hoannk	2013-09-13 14:12:19.402+07:00
箭尖	Updated	hoannk	2013-09-13 14:13:13.890+07:00
僭越	Added	hoannk	2013-09-13 14:14:11.941+07:00
一举	Updated	hoannk	2013-09-13 14:21:23.387+07:00
又一	Deleted	hoannk	2013-09-13 14:21:42.472+07:00
霸主	Updated	hoannk	2013-09-13 14:22:03.359+07:00
逐步	Updated	hoannk	2013-09-13 14:22:25.397+07:00
巴结	Updated	hoannk	2013-09-13 14:22:48.507+07:00
忘我	Updated	hoannk	2013-09-13 14:25:57.780+07:00
骑上	Updated	hoannk	2013-09-16 11:08:36.711+07:00
骑马的	Deleted	hoannk	2013-09-16 11:10:25.381+07:00
马蹄铁	Updated	hoannk	2013-09-16 11:11:19.285+07:00
tuǐ	Updated	hoannk	2013-09-16 16:10:07.568+07:00
惊醒过来	Updated	hoannk	2013-09-16 11:16:29.374+07:00
说起话来	Updated	hoannk	2013-09-16 11:18:04.758+07:00
huā	Added	hoannk	2013-09-16 11:20:52.747+07:00
任 xìng 	Added	hoannk	2013-09-16 11:27:11.483+07:00
带出了	Updated	hoannk	2013-09-16 11:22:17.153+07:00
长者	Updated	hoannk	2013-09-16 11:22:40.137+07:00
就了不起	Updated	hoannk	2013-09-16 11:24:19.238+07:00
chún	Added	hoannk	2013-09-16 11:25:06.097+07:00
尊贵	Updated	hoannk	2013-09-16 11:26:24.142+07:00
xìng	Updated	hoannk	2013-09-16 11:27:52.224+07:00
mí	Added	hoannk	2013-09-16 11:28:09.077+07:00
溪流	Updated	hoannk	2013-09-16 11:35:21.587+07:00
暴怒	Updated	hoannk	2013-09-16 11:37:02.540+07:00
实力强横	Deleted	hoannk	2013-09-16 11:37:21.084+07:00
实力强	Deleted	hoannk	2013-09-16 11:37:32.864+07:00
强横	Updated	hoannk	2013-09-16 11:37:45.217+07:00
讪笑道	Updated	hoannk	2013-09-16 12:21:17.311+07:00
很强	Deleted	hoannk	2013-09-16 12:22:47.844+07:00
剑刃	Updated	hoannk	2013-09-16 12:24:08.418+07:00
溪边	Updated	hoannk	2013-09-16 12:24:33.752+07:00
附耳	Updated	hoannk	2013-09-16 13:00:30.099+07:00
luǒluǒ	Added	hoannk	2013-09-16 13:01:33.117+07:00
折断了	Updated	hoannk	2013-09-16 13:02:45.777+07:00
主人	Updated	hoannk	2013-09-16 13:03:35.062+07:00
添油加醋	Updated	hoannk	2013-09-16 13:04:11.512+07:00
dàng	Added	hoannk	2013-09-16 13:08:58.609+07:00
浑水	Updated	hoannk	2013-09-16 13:30:24.397+07:00
再清楚不过了	Updated	hoannk	2013-09-16 13:30:56.696+07:00
人才能	Deleted	hoannk	2013-09-16 14:00:21.881+07:00
一举数得	Added	hoannk	2013-09-16 14:03:26.002+07:00
顺风顺水	Updated	hoannk	2013-09-16 14:04:54.687+07:00
底气	Deleted	hoannk	2013-09-16 14:05:24.003+07:00
无奇	Deleted	hoannk	2013-09-16 14:11:52.471+07:00
暴怒不已	Updated	hoannk	2013-09-16 14:12:19.370+07:00
雄心豹子胆	Updated	hoannk	2013-09-16 14:12:48.248+07:00
怜香惜玉之心	Updated	hoannk	2013-09-16 14:13:42.556+07:00
蠢蠢	Added	hoannk	2013-09-16 14:17:45.600+07:00
溺爱的	Updated	hoannk	2013-09-16 14:18:57.897+07:00
白费了	Updated	hoannk	2013-09-16 14:21:18.797+07:00
双方的人	Deleted	hoannk	2013-09-16 14:23:04.267+07:00
叫嚣	Updated	hoannk	2013-09-16 14:25:57.240+07:00
变相	Updated	hoannk	2013-09-16 14:26:09.648+07:00
民心	Deleted	hoannk	2013-09-16 14:27:17.213+07:00
王老子	Deleted	hoannk	2013-09-16 14:28:00.567+07:00
天王老子	Deleted	hoannk	2013-09-16 14:28:53.331+07:00
扫地	Updated	hoannk	2013-09-16 14:30:02.389+07:00
这一箭	Deleted	hoannk	2013-09-16 14:30:15.023+07:00
行	Deleted	hoannk	2013-09-16 14:30:51.147+07:00
德行	Updated	hoannk	2013-09-16 14:30:58.199+07:00
拼斗	Updated	hoannk	2013-09-16 14:31:56.739+07:00
河滩	Added	hoannk	2013-09-16 14:33:54.188+07:00
他的骄傲	Deleted	hoannk	2013-09-16 14:44:35.850+07:00
折断	Updated	hoannk	2013-09-16 14:45:29.547+07:00
霸	Added	hoannk	2013-09-16 14:47:27.760+07:00
拧断了	Updated	hoannk	2013-09-16 14:51:55.707+07:00
慌忙	Updated	hoannk	2013-09-16 14:52:37.408+07:00
害怕	Updated	hoannk	2013-09-16 14:52:47.257+07:00
核心子弟	Deleted	hoannk	2013-09-16 14:55:51.315+07:00
动摇	Updated	hoannk	2013-09-16 14:57:26.057+07:00
捆绑	Updated	hoannk	2013-09-16 14:58:44.842+07:00
fù	Added	hoannk	2013-09-16 14:59:24.696+07:00
身后的人	Deleted	hoannk	2013-09-16 15:00:22.852+07:00
参合	Added	hoannk	2013-09-16 15:03:05.541+07:00
张狂	Updated	hoannk	2013-09-16 15:04:39.341+07:00
